tanggal,umkm_kategori,total_pengeluaran,jumlah_invoice,total_item,total_pemasukan,net_cash_flow,tahun,bulan,hari_ke_minggu,minggu_ke_tahun,is_weekend,is_peak_month,nama_hari,cashflow_kumulatif,cashflow_ma7,cashflow_ma30,income_lag7,income_lag30,cashflow_lag1,cashflow_lag7,split
2010-07-11,Jasa & Servis,73000,14,93,6410000,6337000,2010,7,6,27,1,1,Sunday,2685789000,23921285,18433000,0.0,0.0,51038000.0,-847000.0,train
2010-07-12,Jasa & Servis,881000,22,257,13680000,12799000,2010,7,0,28,0,1,Monday,2698588000,24878857,18877333,6900000.0,0.0,6337000.0,6096000.0,train
2010-07-13,Jasa & Servis,765000,24,552,36122000,35357000,2010,7,1,28,0,1,Tuesday,2733945000,24925857,19340733,35913000.0,24254000.0,12799000.0,35028000.0,train
2010-07-15,Jasa & Servis,2273000,28,594,24958000,22685000,2010,7,3,28,0,1,Thursday,2756630000,25274428,19706000,20639000.0,12506000.0,35357000.0,20245000.0,train
2010-07-16,Jasa & Servis,842000,23,354,16871000,16029000,2010,7,4,28,0,1,Friday,2772659000,23225571,19716633,31234000.0,16691000.0,22685000.0,30371000.0,train
2010-07-17,Jasa & Servis,1052000,0,0,0,-1052000,2010,7,5,28,1,1,Saturday,2771607000,20456142,18936900,18558000.0,22625000.0,16029000.0,18334000.0,train
2010-07-18,Jasa & Servis,1241000,23,478,14918000,13677000,2010,7,6,28,1,1,Sunday,2785284000,15118857,19427333,52284000.0,0.0,-1052000.0,51038000.0,train
2010-07-20,Jasa & Servis,827000,25,384,14244000,13417000,2010,7,1,29,0,1,Tuesday,2798701000,16130285,18525166,6410000.0,40840000.0,13677000.0,6337000.0,train
2010-07-21,Jasa & Servis,941000,20,350,15089000,14148000,2010,7,2,29,0,1,Wednesday,2812849000,16323000,18039033,13680000.0,29660000.0,13417000.0,12799000.0,train
2010-07-22,Jasa & Servis,1037000,33,353,16787000,15750000,2010,7,3,29,0,1,Thursday,2828599000,13522000,17274666,36122000.0,38939000.0,14148000.0,35357000.0,train
2010-07-23,Jasa & Servis,762000,20,949,28345000,27583000,2010,7,4,29,0,1,Friday,2856182000,14221714,17330000,24958000.0,26972000.0,15750000.0,22685000.0,train
2010-07-24,Jasa & Servis,517000,0,0,0,-517000,2010,7,5,29,1,1,Saturday,2855665000,11858000,16704566,16871000.0,20697000.0,27583000.0,16029000.0,train
2010-07-25,Jasa & Servis,842000,24,620,14973000,14131000,2010,7,6,29,1,1,Sunday,2869796000,14027000,16447466,0.0,22087000.0,-517000.0,-1052000.0,train
2010-07-26,Jasa & Servis,921000,30,448,15404000,14483000,2010,7,0,30,0,1,Monday,2884279000,14142142,16290566,14918000.0,19474000.0,14131000.0,13677000.0,train
2010-07-27,Jasa & Servis,875000,15,249,8398000,7523000,2010,7,1,30,0,1,Tuesday,2891802000,13300142,15706000,14244000.0,25724000.0,14483000.0,13417000.0,train
2010-07-28,Jasa & Servis,462000,23,340,14958000,14496000,2010,7,2,30,0,1,Wednesday,2906298000,13349857,16196133,15089000.0,0.0,7523000.0,14148000.0,train
2010-07-29,Jasa & Servis,251000,27,357,16560000,16309000,2010,7,3,30,0,1,Thursday,2922607000,13429714,16569066,16787000.0,6258000.0,14496000.0,15750000.0,train
2010-07-30,Jasa & Servis,285000,19,230,9006000,8721000,2010,7,4,30,0,1,Friday,2931328000,10735142,16427000,28345000.0,13360000.0,16309000.0,27583000.0,train
2010-08-01,Jasa & Servis,3574000,17,201,5520000,1946000,2010,8,6,30,1,0,Sunday,2933274000,11087000,16520833,0.0,0.0,8721000.0,-517000.0,train
2010-08-03,Jasa & Servis,47000,27,331,12594000,12547000,2010,8,1,31,0,0,Tuesday,2945821000,10860714,16574466,14973000.0,11750000.0,1946000.0,14131000.0,train
2010-08-04,Jasa & Servis,31000,24,226,12769000,12738000,2010,8,2,31,0,0,Wednesday,2958559000,10611428,15711033,15404000.0,39613000.0,12547000.0,14483000.0,train
2010-08-05,Jasa & Servis,832000,27,672,18970000,18138000,2010,8,3,31,0,0,Thursday,2976697000,12127857,15731100,8398000.0,18434000.0,12738000.0,7523000.0,train
2010-08-07,Jasa & Servis,749000,0,0,0,-749000,2010,8,5,31,1,0,Saturday,2975948000,9950000,15225366,14958000.0,17928000.0,18138000.0,14496000.0,train
2010-08-08,Jasa & Servis,731000,15,141,5378000,4647000,2010,8,6,31,1,0,Sunday,2980595000,8284000,15408500,16560000.0,0.0,-749000.0,16309000.0,train
2010-08-09,Jasa & Servis,916000,16,295,12956000,12040000,2010,8,0,32,0,0,Monday,2992635000,8758142,15606633,9006000.0,6900000.0,4647000.0,8721000.0,train
2010-08-11,Jasa & Servis,62000,18,716,63831000,63769000,2010,8,2,32,0,0,Wednesday,3056404000,17590000,16564666,5520000.0,35913000.0,12040000.0,1946000.0,train
2010-08-12,Jasa & Servis,187000,35,369,15654000,15467000,2010,8,3,32,0,0,Thursday,3071871000,18007142,16405400,12594000.0,20639000.0,63769000.0,12547000.0,train
2010-08-13,Jasa & Servis,145000,25,256,10814000,10669000,2010,8,4,32,0,0,Friday,3082540000,17711571,15748666,12769000.0,31234000.0,15467000.0,12738000.0,train
2010-08-14,Jasa & Servis,530000,0,0,0,-530000,2010,8,5,32,1,0,Saturday,3082010000,15044714,15119866,18970000.0,18558000.0,10669000.0,18138000.0,train
2010-08-15,Jasa & Servis,1500000,25,721,14870000,13370000,2010,8,6,32,1,0,Sunday,3095380000,17061714,13864266,0.0,52284000.0,-530000.0,-749000.0,train
2010-08-16,Jasa & Servis,221000,13,230,6227000,6006000,2010,8,0,33,0,0,Monday,3101386000,17255857,13853233,5378000.0,6410000.0,13370000.0,4647000.0,train
2010-08-17,Jasa & Servis,68000,14,357,10787000,10719000,2010,8,1,33,0,0,Tuesday,3112105000,17067142,13783900,12956000.0,13680000.0,6006000.0,12040000.0,train
2010-08-18,Jasa & Servis,880000,23,480,16413000,15533000,2010,8,2,33,0,0,Wednesday,3127638000,10176285,13123100,63831000.0,36122000.0,10719000.0,63769000.0,train
2010-08-20,Jasa & Servis,467000,17,267,13408000,12941000,2010,8,4,33,0,0,Friday,3140579000,9815428,12798300,15654000.0,24958000.0,15533000.0,15467000.0,train
2010-08-21,Jasa & Servis,140000,0,0,0,-140000,2010,8,5,33,1,0,Saturday,3140439000,8271285,12259333,10814000.0,16871000.0,12941000.0,10669000.0,train
2010-08-22,Jasa & Servis,467000,26,376,12606000,12139000,2010,8,6,33,1,0,Sunday,3152578000,10081142,12699033,0.0,0.0,-140000.0,-530000.0,train
2010-08-24,Jasa & Servis,218000,19,491,11494000,11276000,2010,8,1,34,0,0,Tuesday,3163854000,9782000,12619000,14870000.0,14918000.0,12139000.0,13370000.0,train
2010-08-25,Jasa & Servis,82000,26,426,20522000,20440000,2010,8,2,34,0,0,Wednesday,3184294000,11844000,12853100,6227000.0,14244000.0,11276000.0,6006000.0,train
2010-08-27,Jasa & Servis,380000,15,162,9919000,9539000,2010,8,4,34,0,0,Friday,3193833000,11675428,12699466,10787000.0,15089000.0,20440000.0,10719000.0,train
2010-08-29,Jasa & Servis,663000,17,217,8216000,7553000,2010,8,6,34,1,0,Sunday,3201386000,10535428,12426233,16413000.0,16787000.0,9539000.0,15533000.0,train
2010-08-30,Jasa & Servis,89000,0,0,0,-89000,2010,8,0,35,0,0,Monday,3201297000,8674000,11503833,13408000.0,28345000.0,7553000.0,12941000.0,train
2010-09-01,Jasa & Servis,3019000,19,1072,20836000,17817000,2010,9,2,35,0,0,Wednesday,3219114000,11239285,12114966,0.0,0.0,-89000.0,-140000.0,train
2010-09-02,Jasa & Servis,693000,30,1077,26208000,25515000,2010,9,3,35,0,0,Thursday,3244629000,13150142,12494433,12606000.0,14973000.0,17817000.0,12139000.0,train
2010-09-03,Jasa & Servis,881000,22,358,17418000,16537000,2010,9,4,35,0,0,Friday,3261166000,13901714,12562900,11494000.0,15404000.0,25515000.0,11276000.0,train
2010-09-04,Jasa & Servis,561000,0,0,0,-561000,2010,9,5,35,1,0,Saturday,3260605000,10901571,12293433,20522000.0,8398000.0,16537000.0,20440000.0,train
2010-09-06,Jasa & Servis,1100000,26,1421,21997000,20897000,2010,9,0,36,0,0,Monday,3281502000,12524142,12506800,9919000.0,14958000.0,-561000.0,9539000.0,train
2010-09-07,Jasa & Servis,925000,18,262,10621000,9696000,2010,9,1,36,0,0,Tuesday,3291198000,12830285,12286366,8216000.0,16560000.0,20897000.0,7553000.0,train
2010-09-08,Jasa & Servis,883000,17,312,10597000,9714000,2010,9,2,36,0,0,Wednesday,3300912000,14230714,12319466,0.0,9006000.0,9696000.0,-89000.0,train
2010-09-10,Jasa & Servis,671000,19,229,9555000,8884000,2010,9,4,36,0,0,Friday,3309796000,12954571,12550733,20836000.0,5520000.0,9714000.0,17817000.0,train
2010-09-11,Jasa & Servis,143000,0,0,0,-143000,2010,9,5,36,1,0,Saturday,3309653000,9289142,12127733,26208000.0,12594000.0,8884000.0,25515000.0,train
2010-09-12,Jasa & Servis,251000,22,224,8244000,7993000,2010,9,6,36,1,0,Sunday,3317646000,8068571,11969566,17418000.0,12769000.0,-143000.0,16537000.0,train
2010-09-13,Jasa & Servis,81000,30,321,11871000,11790000,2010,9,0,37,0,0,Monday,3329436000,9833000,11757966,0.0,18970000.0,7993000.0,-561000.0,train
2010-09-15,Jasa & Servis,2108000,20,708,21776000,19668000,2010,9,2,37,0,0,Wednesday,3349104000,9657428,12438533,21997000.0,0.0,11790000.0,20897000.0,train
2010-09-16,Jasa & Servis,594000,24,330,11078000,10484000,2010,9,3,37,0,0,Thursday,3359588000,9770000,12633100,10621000.0,5378000.0,19668000.0,9696000.0,train
2010-09-18,Jasa & Servis,55000,0,0,0,-55000,2010,9,5,37,1,0,Saturday,3359533000,8374428,12229933,10597000.0,12956000.0,10484000.0,9714000.0,train
2010-09-19,Jasa & Servis,531000,31,811,22275000,21744000,2010,9,6,37,1,0,Sunday,3381277000,10211571,10829100,9555000.0,63831000.0,-55000.0,8884000.0,train
2010-09-20,Jasa & Servis,863000,31,546,19422000,18559000,2010,9,0,38,0,0,Monday,3399836000,12883285,10932166,0.0,15654000.0,21744000.0,-143000.0,train
2010-09-21,Jasa & Servis,796000,37,657,27809000,27013000,2010,9,1,38,0,0,Tuesday,3426849000,15600428,11476966,8244000.0,10814000.0,18559000.0,7993000.0,train
2010-09-22,Jasa & Servis,875000,27,363,18718000,17843000,2010,9,2,38,0,0,Wednesday,3444692000,16465142,12089400,11871000.0,0.0,27013000.0,11790000.0,train
2010-09-23,Jasa & Servis,770000,31,506,17945000,17175000,2010,9,3,38,0,0,Thursday,3461867000,16109000,12216233,21776000.0,14870000.0,17843000.0,19668000.0,train
2010-09-24,Jasa & Servis,371000,18,1192,30410000,30039000,2010,9,4,38,0,0,Friday,3491906000,18902571,13017333,11078000.0,6227000.0,17175000.0,10484000.0,train
2010-09-26,Jasa & Servis,701000,19,146,5975000,5274000,2010,9,6,38,1,0,Sunday,3497180000,19663857,12835833,0.0,10787000.0,30039000.0,-55000.0,train
2010-09-27,Jasa & Servis,657000,32,634,28840000,28183000,2010,9,0,39,0,0,Monday,3525363000,20583714,13257500,22275000.0,16413000.0,5274000.0,21744000.0,train
2010-09-29,Jasa & Servis,897000,24,340,11072000,10175000,2010,9,2,39,0,0,Wednesday,3535538000,19386000,13165300,19422000.0,13408000.0,28183000.0,18559000.0,train
2010-10-01,Jasa & Servis,2855000,30,1194,53169000,50314000,2010,10,4,39,0,0,Friday,3585852000,22714714,14847100,27809000.0,0.0,10175000.0,27013000.0,train
2010-10-02,Jasa & Servis,691000,0,0,0,-691000,2010,10,5,39,1,0,Saturday,3585161000,20067000,14419433,18718000.0,12606000.0,50314000.0,17843000.0,train
2010-10-03,Jasa & Servis,1039000,33,289,13708000,12669000,2010,10,6,39,1,0,Sunday,3597830000,19423285,14465866,17945000.0,11494000.0,-691000.0,17175000.0,train
2010-10-04,Jasa & Servis,309000,38,747,23911000,23602000,2010,10,0,40,0,0,Monday,3621432000,18503714,14571266,30410000.0,20522000.0,12669000.0,30039000.0,train
2010-10-05,Jasa & Servis,630000,39,532,19594000,18964000,2010,10,1,40,0,0,Tuesday,3640396000,20459428,14885433,5975000.0,9919000.0,23602000.0,5274000.0,train
2010-10-06,Jasa & Servis,109000,21,622,15251000,15142000,2010,10,2,40,0,0,Wednesday,3655538000,18596428,15138400,28840000.0,8216000.0,18964000.0,28183000.0,train
2010-10-09,Jasa & Servis,1101000,0,0,0,-1101000,2010,10,5,40,1,0,Saturday,3654437000,16985571,15104666,11072000.0,0.0,15142000.0,10175000.0,train
2010-10-10,Jasa & Servis,81000,24,330,9952000,9871000,2010,10,6,40,1,0,Sunday,3664308000,11208000,14839800,53169000.0,20836000.0,-1101000.0,50314000.0,train
2010-10-11,Jasa & Servis,798000,43,991,28683000,27885000,2010,10,0,41,0,0,Monday,3692193000,15290285,14918800,0.0,26208000.0,9871000.0,-691000.0,train
2010-10-12,Jasa & Servis,576000,26,896,22403000,21827000,2010,10,1,41,0,0,Tuesday,3714020000,16598571,15095133,13708000.0,17418000.0,27885000.0,12669000.0,train
2010-10-13,Jasa & Servis,597000,34,2399,35273000,34676000,2010,10,2,41,0,0,Wednesday,3748696000,18180571,16269700,23911000.0,0.0,21827000.0,23602000.0,train
2010-10-14,Jasa & Servis,140000,43,2640,163705000,163565000,2010,10,3,41,0,0,Thursday,3912261000,38837857,21025300,19594000.0,21997000.0,34676000.0,18964000.0,train
2010-10-15,Jasa & Servis,1546000,40,835,24335000,22789000,2010,10,4,41,0,0,Friday,3935050000,39930285,21461733,15251000.0,10621000.0,163565000.0,15142000.0,train
2010-10-16,Jasa & Servis,270000,0,0,0,-270000,2010,10,5,41,1,0,Saturday,3934780000,40049000,21128933,0.0,10597000.0,22789000.0,-1101000.0,train
2010-10-17,Jasa & Servis,726000,42,518,21069000,20343000,2010,10,6,41,1,0,Sunday,3955123000,41545000,21510900,9952000.0,9555000.0,-270000.0,9871000.0,train
2010-10-18,Jasa & Servis,358000,39,415,24474000,24116000,2010,10,0,42,0,0,Monday,3979239000,41006571,22319533,28683000.0,0.0,20343000.0,27885000.0,train
2010-10-19,Jasa & Servis,626000,32,852,30092000,29466000,2010,10,1,42,0,0,Tuesday,4008705000,42097857,23035300,22403000.0,8244000.0,24116000.0,21827000.0,train
2010-10-20,Jasa & Servis,54000,39,537,21602000,21548000,2010,10,2,42,0,0,Wednesday,4030253000,40222428,23360566,35273000.0,11871000.0,29466000.0,34676000.0,train
2010-10-21,Jasa & Servis,589000,41,580,39844000,39255000,2010,10,3,42,0,0,Thursday,4069508000,22463857,24013466,163705000.0,21776000.0,21548000.0,163565000.0,train
2010-10-23,Jasa & Servis,763000,0,0,0,-763000,2010,10,5,42,1,0,Saturday,4068745000,19099285,23638566,24335000.0,11078000.0,39255000.0,22789000.0,train
2010-10-24,Jasa & Servis,118000,38,333,17442000,17324000,2010,10,6,42,1,0,Sunday,4086069000,21612714,24217866,0.0,0.0,-763000.0,-270000.0,train
2010-10-25,Jasa & Servis,483000,26,460,14894000,14411000,2010,10,0,43,0,0,Monday,4100480000,20765285,23973433,21069000.0,22275000.0,17324000.0,20343000.0,train
2010-10-26,Jasa & Servis,719000,37,740,20343000,19624000,2010,10,1,43,0,0,Tuesday,4120104000,20123571,24008933,24474000.0,19422000.0,14411000.0,24116000.0,train
2010-10-28,Jasa & Servis,783000,23,455,14117000,13334000,2010,10,3,43,0,0,Thursday,4133438000,17819000,23552966,30092000.0,27809000.0,19624000.0,29466000.0,train
2010-10-29,Jasa & Servis,926000,24,551,21884000,20958000,2010,10,4,43,0,0,Friday,4154396000,17734714,23656800,21602000.0,18718000.0,13334000.0,21548000.0,train
2010-10-30,Jasa & Servis,857000,0,0,0,-857000,2010,10,5,43,1,0,Saturday,4153539000,12004428,23055733,39844000.0,17945000.0,20958000.0,39255000.0,train
2010-10-31,Jasa & Servis,821000,38,563,15508000,14687000,2010,10,6,43,1,0,Sunday,4168226000,14211571,22544000,0.0,30410000.0,-857000.0,-763000.0,train
2010-11-01,Jasa & Servis,3417000,26,525,17443000,14026000,2010,11,0,44,0,0,Monday,4182252000,13740428,22835733,17442000.0,5975000.0,14687000.0,17324000.0,train
2010-11-03,Jasa & Servis,605000,33,1585,45059000,44454000,2010,11,2,44,0,0,Wednesday,4226706000,18032285,23378100,14894000.0,28840000.0,14026000.0,14411000.0,train
2010-11-05,Jasa & Servis,505000,30,408,22694000,22189000,2010,11,4,44,0,0,Friday,4248895000,18398714,23778566,20343000.0,11072000.0,44454000.0,19624000.0,train
2010-11-06,Jasa & Servis,729000,0,0,0,-729000,2010,11,5,44,1,0,Saturday,4248166000,16389714,22077133,14117000.0,53169000.0,22189000.0,13334000.0,train
2010-11-07,Jasa & Servis,367000,35,568,17401000,17034000,2010,11,6,44,1,0,Sunday,4265200000,15829142,22667966,21884000.0,0.0,-729000.0,20958000.0,train
2010-11-08,Jasa & Servis,357000,33,700,49157000,48800000,2010,11,0,45,0,0,Monday,4314000000,22923000,23872333,0.0,13708000.0,17034000.0,-857000.0,train
2010-11-10,Jasa & Servis,339000,46,980,91839000,91500000,2010,11,2,45,0,0,Wednesday,4405500000,33896285,26135600,15508000.0,23911000.0,48800000.0,14687000.0,train
2010-11-11,Jasa & Servis,834000,47,878,33262000,32428000,2010,11,3,45,0,0,Thursday,4437928000,36525142,26584400,17443000.0,19594000.0,91500000.0,14026000.0,train
2010-11-13,Jasa & Servis,581000,0,0,0,-581000,2010,11,5,45,1,0,Saturday,4437347000,30091571,26060300,45059000.0,15251000.0,32428000.0,44454000.0,train
2010-11-15,Jasa & Servis,2330000,50,790,40710000,38380000,2010,11,0,46,0,0,Monday,4475727000,32404571,27376333,22694000.0,0.0,-581000.0,22189000.0,train
2010-11-18,Jasa & Servis,562000,49,873,32649000,32087000,2010,11,3,46,0,0,Thursday,4507814000,37092571,28116866,0.0,9952000.0,38380000.0,-729000.0,train
2010-11-19,Jasa & Servis,300000,46,682,22807000,22507000,2010,11,4,46,0,0,Friday,4530321000,37874428,27937600,17401000.0,28683000.0,32087000.0,17034000.0,train
2010-11-21,Jasa & Servis,952000,44,628,19274000,18322000,2010,11,6,46,1,0,Sunday,4548643000,33520428,27820766,49157000.0,22403000.0,22507000.0,48800000.0,train
2010-11-22,Jasa & Servis,813000,39,602,28558000,27745000,2010,11,0,47,0,0,Monday,4576388000,24412571,27589733,91839000.0,35273000.0,18322000.0,91500000.0,train
2010-11-23,Jasa & Servis,485000,55,929,40647000,40162000,2010,11,1,47,0,0,Tuesday,4616550000,25517428,23476300,33262000.0,163705000.0,27745000.0,32428000.0,train
2010-11-24,Jasa & Servis,92000,47,765,31754000,31662000,2010,11,2,47,0,0,Wednesday,4648212000,30123571,23772066,0.0,24335000.0,40162000.0,-581000.0,train
2010-11-25,Jasa & Servis,605000,47,422,25084000,24479000,2010,11,3,47,0,0,Thursday,4672691000,28137714,24597033,40710000.0,0.0,31662000.0,38380000.0,train
2010-11-26,Jasa & Servis,464000,38,541,24464000,24000000,2010,11,4,47,0,0,Friday,4696691000,26982428,24718933,32649000.0,21069000.0,24479000.0,32087000.0,train
2010-11-27,Jasa & Servis,718000,0,0,0,-718000,2010,11,5,47,1,0,Saturday,4695973000,23664571,23891133,22807000.0,24474000.0,24000000.0,22507000.0,train
2010-11-28,Jasa & Servis,635000,43,540,17260000,16625000,2010,11,6,47,1,0,Sunday,4712598000,23422142,23463100,19274000.0,30092000.0,-718000.0,18322000.0,train
2010-12-01,Jasa & Servis,2747000,46,1071,41991000,39244000,2010,12,2,48,0,1,Wednesday,4751842000,25064857,24052966,28558000.0,21602000.0,16625000.0,27745000.0,train
2010-12-02,Jasa & Servis,52000,46,694,27688000,27636000,2010,12,3,48,0,1,Thursday,4779478000,23275428,23665666,40647000.0,39844000.0,39244000.0,40162000.0,train
2010-12-04,Jasa & Servis,114000,0,0,0,-114000,2010,12,5,48,1,1,Saturday,4779364000,18736000,23687300,31754000.0,0.0,27636000.0,31662000.0,train
2010-12-05,Jasa & Servis,709000,38,389,20551000,19842000,2010,12,6,48,1,1,Sunday,4799206000,18073571,23771233,25084000.0,17442000.0,-114000.0,24479000.0,train
2010-12-06,Jasa & Servis,514000,31,332,21713000,21199000,2010,12,0,49,0,1,Monday,4820405000,17673428,23997500,24464000.0,14894000.0,19842000.0,24000000.0,train
2010-12-10,Jasa & Servis,379000,28,463,16533000,16154000,2010,12,4,49,0,1,Friday,4836559000,20083714,23881833,0.0,20343000.0,21199000.0,-718000.0,train
2010-12-11,Jasa & Servis,980000,0,0,0,-980000,2010,12,5,49,1,1,Saturday,4835579000,17568714,23404700,17260000.0,14117000.0,16154000.0,16625000.0,train
2010-12-12,Jasa & Servis,75000,23,563,13960000,13885000,2010,12,6,49,1,1,Sunday,4849464000,13946000,23168933,41991000.0,21884000.0,-980000.0,39244000.0,train
2010-12-14,Jasa & Servis,221000,29,381,16931000,16710000,2010,12,1,50,0,1,Tuesday,4866174000,12385142,23754500,27688000.0,0.0,13885000.0,27636000.0,train
2010-12-15,Jasa & Servis,1500000,19,468,29703000,28203000,2010,12,2,50,0,1,Wednesday,4894377000,16430428,24205033,0.0,15508000.0,16710000.0,-114000.0,train
2010-12-17,Jasa & Servis,1080000,25,603,30307000,29227000,2010,12,4,50,0,1,Friday,4923604000,17771142,24711733,20551000.0,17443000.0,28203000.0,19842000.0,train
2010-12-19,Jasa & Servis,200000,12,84,4826000,4626000,2010,12,6,50,1,1,Sunday,4928230000,15403571,23384133,21713000.0,45059000.0,29227000.0,21199000.0,train
2010-12-20,Jasa & Servis,1053000,17,399,18388000,17335000,2010,12,0,51,0,1,Monday,4945565000,15572285,23222333,16533000.0,22694000.0,4626000.0,16154000.0,train
2010-12-21,Jasa & Servis,68000,22,475,20338000,20270000,2010,12,1,51,0,1,Tuesday,4965835000,18608000,23922300,0.0,0.0,17335000.0,-980000.0,train
2010-12-22,Jasa & Servis,677000,7,131,3379000,2702000,2010,12,2,51,0,1,Wednesday,4968537000,17010428,23444566,13960000.0,17401000.0,20270000.0,13885000.0,train
2010-12-23,Jasa & Servis,902000,9,127,6022000,5120000,2010,12,3,51,0,1,Thursday,4973657000,15354714,21988566,16931000.0,49157000.0,2702000.0,16710000.0,train
2010-12-24,Jasa & Servis,1354000,0,0,0,-1354000,2010,12,4,51,0,1,Friday,4972303000,11132285,18893433,29703000.0,91839000.0,5120000.0,28203000.0,train
2010-12-25,Jasa & Servis,782000,0,0,0,-782000,2010,12,5,51,1,1,Saturday,4971521000,6845285,17786433,30307000.0,33262000.0,-1354000.0,29227000.0,train
2010-12-26,Jasa & Servis,504000,0,0,0,-504000,2010,12,6,51,1,1,Sunday,4971017000,6112428,17789000,4826000.0,0.0,-782000.0,4626000.0,train
2010-12-27,Jasa & Servis,656000,0,0,0,-656000,2010,12,0,52,0,1,Monday,4970361000,3542285,16487800,18388000.0,40710000.0,-504000.0,17335000.0,train
2010-12-28,Jasa & Servis,276000,0,0,0,-276000,2010,12,1,52,0,1,Tuesday,4970085000,607142,15409033,20338000.0,32649000.0,-656000.0,20270000.0,train
2010-12-29,Jasa & Servis,851000,0,0,0,-851000,2010,12,2,52,0,1,Wednesday,4969234000,99571,14630433,3379000.0,22807000.0,-276000.0,2702000.0,train
